
 
 ----------- 
 AdH Version 
 ----------- 
 Version 4.5 
 Compatible with Sedlib v1.3 
 
 --------------------- 
 AdH Build Information 
 --------------------- 
 SVN revision #  
 Build Date/Time: 2015.01.06 / 11:43:39 
 Built with DEBUG enabled 
 Built with XMS (*.dat) output file format 
 Built with STRUCTURES enabled 
 Built with Sedlib support enabled 
 Built with UMFPACK enabled 
 
 ------------------- 
 Runtime Information 
 ------------------- 
 AdH execution Date/Time: 2024.10.25 / 11:58:23 
 Launching AdH with project name: ADH_57_most Mesh 
 Launching AdH with run name: (unspecified) 
 AdH was launched with 1 processor 
alloc_adh :: allocating grid 
alloc_adh :: allocating physics 
--allocating 2d shallow water variables 
Successfully Initialized All ADH Variables 
ADH Binary Successfully Written 
 
adh_run_func :: tfinal = 2678400.000000  
Physics	Time	dt	Progress	Nonlinear Iteration	Linear Iterations	Max Resid Worst Node	Inc Max Worst Node	Nodes After Adaption 
HYD	2.38500000e+006	  3.000000e+002	%89.05	    1	0	41	13	   10553 
HYD	2.38530000e+006	  3.000000e+002	%89.06	    1	0	41	13	   10553 
HYD	2.38560000e+006	  3.000000e+002	%89.07	    1	0	41	13	   10553 
HYD	2.38590000e+006	  3.000000e+002	%89.08	    1	0	41	13	   10553 
HYD	2.38620000e+006	  3.000000e+002	%89.09	    1	0	41	13	   10553 
HYD	2.38650000e+006	  3.000000e+002	%89.10	    1	0	41	13	   10553 
HYD	2.38680000e+006	  3.000000e+002	%89.11	    1	0	41	13	   10553 
HYD	2.38710000e+006	  3.000000e+002	%89.12	    1	0	41	13	   10553 
HYD	2.38740000e+006	  3.000000e+002	%89.14	    1	0	41	13	   10553 
HYD	2.38770000e+006	  3.000000e+002	%89.15	    1	0	41	13	   10553 
HYD	2.38800000e+006	  3.000000e+002	%89.16	    1	0	41	13	   10553 
HYD	2.38830000e+006	  3.000000e+002	%89.17	    1	0	41	13	   10553 
HYD	2.38860000e+006	  3.000000e+002	%89.18	    1	0	41	13	   10553 
HYD	2.38890000e+006	  3.000000e+002	%89.19	    1	0	41	13	   10553 
HYD	2.38920000e+006	  3.000000e+002	%89.20	    1	0	41	13	   10553 
HYD	2.38950000e+006	  3.000000e+002	%89.21	    1	0	41	13	   10553 
HYD	2.38980000e+006	  3.000000e+002	%89.22	    1	0	41	13	   10553 
HYD	2.39010000e+006	  3.000000e+002	%89.24	    1	0	41	13	   10553 
HYD	2.39040000e+006	  3.000000e+002	%89.25	    1	0	401	13	   10553 
HYD	2.39070000e+006	  3.000000e+002	%89.26	    1	0	41	13	   10553 
HYD	2.39100000e+006	  3.000000e+002	%89.27	    1	0	41	13	   10553 
HYD	2.39130000e+006	  3.000000e+002	%89.28	    1	0	41	13	   10553 
HYD	2.39160000e+006	  3.000000e+002	%89.29	    1	0	41	13	   10553 
HYD	2.39190000e+006	  3.000000e+002	%89.30	    1	0	41	13	   10553 
HYD	2.39220000e+006	  3.000000e+002	%89.31	    1	0	41	13	   10553 
HYD	2.39250000e+006	  3.000000e+002	%89.33	    1	0	41	13	   10553 
HYD	2.39280000e+006	  3.000000e+002	%89.34	    1	0	41	13	   10553 
HYD	2.39310000e+006	  3.000000e+002	%89.35	    1	0	41	13	   10553 
HYD	2.39340000e+006	  3.000000e+002	%89.36	    1	0	41	13	   10553 
HYD	2.39370000e+006	  3.000000e+002	%89.37	    1	0	41	13	   10553 
HYD	2.39400000e+006	  3.000000e+002	%89.38	    1	0	41	13	   10553 
HYD	2.39430000e+006	  3.000000e+002	%89.39	    1	0	41	13	   10553 
HYD	2.39460000e+006	  3.000000e+002	%89.40	    1	0	41	13	   10553 
HYD	2.39490000e+006	  3.000000e+002	%89.42	    1	0	41	13	   10553 
HYD	2.39520000e+006	  3.000000e+002	%89.43	    1	0	41	13	   10553 
HYD	2.39550000e+006	  3.000000e+002	%89.44	    1	0	41	13	   10553 
HYD	2.39580000e+006	  3.000000e+002	%89.45	    1	0	41	13	   10553 
HYD	2.39610000e+006	  3.000000e+002	%89.46	    1	0	41	13	   10553 
HYD	2.39640000e+006	  3.000000e+002	%89.47	    1	0	41	13	   10553 
HYD	2.39670000e+006	  3.000000e+002	%89.48	    1	0	41	13	   10553 
HYD	2.39700000e+006	  3.000000e+002	%89.49	    1	0	41	13	   10553 
HYD	2.39730000e+006	  3.000000e+002	%89.50	    1	0	41	13	   10553 
HYD	2.39760000e+006	  3.000000e+002	%89.52	    1	0	41	13	   10553 
HYD	2.39790000e+006	  3.000000e+002	%89.53	    1	0	41	13	   10553 
HYD	2.39820000e+006	  3.000000e+002	%89.54	    1	0	41	13	   10553 
HYD	2.39850000e+006	  3.000000e+002	%89.55	    1	0	41	13	   10553 
HYD	2.39880000e+006	  3.000000e+002	%89.56	    1	0	10217	13	   10553 
HYD	2.39910000e+006	  3.000000e+002	%89.57	    1	0	41	13	   10553 
HYD	2.39940000e+006	  3.000000e+002	%89.58	    1	0	41	13	   10553 
HYD	2.39970000e+006	  3.000000e+002	%89.59	    1	0	41	13	   10553 
HYD	2.40000000e+006	  3.000000e+002	%89.61	    1	0	41	13	   10553 
HYD	2.40030000e+006	  3.000000e+002	%89.62	    1	0	41	13	   10553 
HYD	2.40060000e+006	  3.000000e+002	%89.63	    1	0	41	13	   10553 
HYD	2.40090000e+006	  3.000000e+002	%89.64	    1	0	41	13	   10553 
HYD	2.40120000e+006	  3.000000e+002	%89.65	    1	0	41	13	   10553 
HYD	2.40150000e+006	  3.000000e+002	%89.66	    1	0	41	13	   10553 
HYD	2.40180000e+006	  3.000000e+002	%89.67	    1	0	41	13	   10553 
HYD	2.40210000e+006	  3.000000e+002	%89.68	    1	0	41	13	   10553 
HYD	2.40240000e+006	  3.000000e+002	%89.70	    1	0	41	13	   10553 
HYD	2.40270000e+006	  3.000000e+002	%89.71	    1	0	41	13	   10553 
HYD	2.40300000e+006	  3.000000e+002	%89.72	    1	0	41	13	   10553 
HYD	2.40330000e+006	  3.000000e+002	%89.73	    1	0	41	13	   10553 
HYD	2.40360000e+006	  3.000000e+002	%89.74	    1	0	41	13	   10553 
HYD	2.40390000e+006	  3.000000e+002	%89.75	    1	0	41	13	   10553 
HYD	2.40420000e+006	  3.000000e+002	%89.76	    1	0	41	13	   10553 
HYD	2.40450000e+006	  3.000000e+002	%89.77	    1	0	41	13	   10553 
HYD	2.40480000e+006	  3.000000e+002	%89.78	    1	0	41	13	   10553 
HYD	2.40510000e+006	  3.000000e+002	%89.80	    1	0	41	13	   10553 
HYD	2.40540000e+006	  3.000000e+002	%89.81	    1	0	41	13	   10553 
HYD	2.40570000e+006	  3.000000e+002	%89.82	    1	0	41	13	   10553 
HYD	2.40600000e+006	  3.000000e+002	%89.83	    1	0	41	13	   10553 
HYD	2.40630000e+006	  3.000000e+002	%89.84	    1	0	41	13	   10553 
HYD	2.40660000e+006	  3.000000e+002	%89.85	    1	0	41	13	   10553 
HYD	2.40690000e+006	  3.000000e+002	%89.86	    1	0	41	13	   10553 
HYD	2.40720000e+006	  3.000000e+002	%89.87	    1	0	41	13	   10553 
HYD	2.40750000e+006	  3.000000e+002	%89.89	    1	0	41	13	   10553 
HYD	2.40780000e+006	  3.000000e+002	%89.90	    1	0	41	13	   10553 
HYD	2.40810000e+006	  3.000000e+002	%89.91	    1	0	41	13	   10553 
HYD	2.40840000e+006	  3.000000e+002	%89.92	    1	0	41	13	   10553 
HYD	2.40870000e+006	  3.000000e+002	%89.93	    1	0	41	13	   10553 
HYD	2.40900000e+006	  3.000000e+002	%89.94	    1	0	41	13	   10553 
HYD	2.40930000e+006	  3.000000e+002	%89.95	    1	0	41	13	   10553 
HYD	2.40960000e+006	  3.000000e+002	%89.96	    1	0	41	13	   10553 
HYD	2.40990000e+006	  3.000000e+002	%89.98	    1	0	41	13	   10553 
HYD	2.41020000e+006	  3.000000e+002	%89.99	    1	0	41	13	   10553 
HYD	2.41050000e+006	  3.000000e+002	%90.00	    1	0	41	13	   10553 
HYD	2.41080000e+006	  3.000000e+002	%90.01	    1	0	41	13	   10553 
HYD	2.41110000e+006	  3.000000e+002	%90.02	    1	0	41	13	   10553 
HYD	2.41140000e+006	  3.000000e+002	%90.03	    1	0	41	13	   10553 
HYD	2.41170000e+006	  3.000000e+002	%90.04	    1	0	41	13	   10553 
HYD	2.41200000e+006	  3.000000e+002	%90.05	    1	0	41	13	   10553 
HYD	2.41230000e+006	  3.000000e+002	%90.06	    1	0	41	13	   10553 
HYD	2.41260000e+006	  3.000000e+002	%90.08	    1	0	41	13	   10553 
HYD	2.41290000e+006	  3.000000e+002	%90.09	    1	0	41	13	   10553 
HYD	2.41320000e+006	  3.000000e+002	%90.10	    1	0	41	13	   10553 
HYD	2.41350000e+006	  3.000000e+002	%90.11	    1	0	41	13	   10553 
HYD	2.41380000e+006	  3.000000e+002	%90.12	    1	0	41	13	   10553 
HYD	2.41410000e+006	  3.000000e+002	%90.13	    1	0	41	13	   10553 
HYD	2.41440000e+006	  3.000000e+002	%90.14	    1	0	41	13	   10553 
HYD	2.41470000e+006	  3.000000e+002	%90.15	    1	0	41	13	   10553 
HYD	2.41500000e+006	  3.000000e+002	%90.17	    1	0	41	13	   10553 
HYD	2.41530000e+006	  3.000000e+002	%90.18	    1	0	41	13	   10553 
HYD	2.41560000e+006	  3.000000e+002	%90.19	    1	0	41	13	   10553 
HYD	2.41590000e+006	  3.000000e+002	%90.20	    1	0	41	13	   10553 
HYD	2.41620000e+006	  3.000000e+002	%90.21	    1	0	41	13	   10553 
HYD	2.41650000e+006	  3.000000e+002	%90.22	    1	0	41	13	   10553 
HYD	2.41680000e+006	  3.000000e+002	%90.23	    1	0	41	13	   10553 
HYD	2.41710000e+006	  3.000000e+002	%90.24	    1	0	41	13	   10553 
HYD	2.41740000e+006	  3.000000e+002	%90.26	    1	0	41	13	   10553 
HYD	2.41770000e+006	  3.000000e+002	%90.27	    1	0	41	13	   10553 
HYD	2.41800000e+006	  3.000000e+002	%90.28	    1	0	41	13	   10553 
HYD	2.41830000e+006	  3.000000e+002	%90.29	    1	0	41	13	   10553 
HYD	2.41860000e+006	  3.000000e+002	%90.30	    1	0	41	13	   10553 
HYD	2.41890000e+006	  3.000000e+002	%90.31	    1	0	41	13	   10553 
HYD	2.41920000e+006	  3.000000e+002	%90.32	    1	0	41	579	   10553 
HYD	2.41950000e+006	  3.000000e+002	%90.33	    1	0	599	579	   10553 
HYD	2.41980000e+006	  3.000000e+002	%90.34	    1	0	627	992	   10553 
HYD	2.42010000e+006	  3.000000e+002	%90.36	    1	0	636	992	   10553 
HYD	2.42040000e+006	  3.000000e+002	%90.37	    1	0	10254	10254	   10553 
HYD	2.42070000e+006	  3.000000e+002	%90.38	    1	0	10254	10254	   10553 
HYD	2.42100000e+006	  3.000000e+002	%90.39	    1	0	10254	10254	   10553 
HYD	2.42130000e+006	  3.000000e+002	%90.40	    1	0	10254	10254	   10553 
HYD	2.42160000e+006	  3.000000e+002	%90.41	    1	0	10254	10254	   10553 
HYD	2.42190000e+006	  3.000000e+002	%90.42	    1	0	10254	10254	   10553 
HYD	2.42220000e+006	  3.000000e+002	%90.43	    1	0	10254	10254	   10553 
HYD	2.42250000e+006	  3.000000e+002	%90.45	    1	0	10254	10254	   10553 
HYD	2.42280000e+006	  3.000000e+002	%90.46	    1	0	10254	10254	   10553 
HYD	2.42310000e+006	  3.000000e+002	%90.47	    1	0	10254	10254	   10553 
HYD	2.42340000e+006	  3.000000e+002	%90.48	    1	0	10254	10254	   10553 
HYD	2.42370000e+006	  3.000000e+002	%90.49	    1	0	10254	10254	   10553 
HYD	2.42400000e+006	  3.000000e+002	%90.50	    1	0	10254	10254	   10553 
HYD	2.42430000e+006	  3.000000e+002	%90.51	    1	0	10254	10254	   10553 
HYD	2.42460000e+006	  3.000000e+002	%90.52	    1	0	41	10254	   10553 
HYD	2.42490000e+006	  3.000000e+002	%90.54	    1	0	41	10254	   10553 
HYD	2.42520000e+006	  3.000000e+002	%90.55	    1	0	41	10254	   10553 
HYD	2.42550000e+006	  3.000000e+002	%90.56	    1	0	41	10254	   10553 
HYD	2.42580000e+006	  3.000000e+002	%90.57	    1	0	41	10254	   10553 
HYD	2.42610000e+006	  3.000000e+002	%90.58	    1	0	41	579	   10553 
HYD	2.42640000e+006	  3.000000e+002	%90.59	    1	0	41	579	   10553 
HYD	2.42670000e+006	  3.000000e+002	%90.60	    1	0	41	13	   10553 
HYD	2.42700000e+006	  3.000000e+002	%90.61	    1	0	41	13	   10553 
HYD	2.42730000e+006	  3.000000e+002	%90.63	    1	0	41	13	   10553 
HYD	2.42760000e+006	  3.000000e+002	%90.64	    1	0	41	13	   10553 
HYD	2.42790000e+006	  3.000000e+002	%90.65	    1	0	41	13	   10553 
HYD	2.42820000e+006	  3.000000e+002	%90.66	    1	0	31	13	   10553 
HYD	2.42850000e+006	  3.000000e+002	%90.67	    1	0	31	13	   10553 
HYD	2.42880000e+006	  3.000000e+002	%90.68	    1	0	31	13	   10553 
HYD	2.42910000e+006	  3.000000e+002	%90.69	    1	0	41	13	   10553 
HYD	2.42940000e+006	  3.000000e+002	%90.70	    1	0	41	13	   10553 
HYD	2.42970000e+006	  3.000000e+002	%90.71	    1	0	41	13	   10553 
HYD	2.43000000e+006	  3.000000e+002	%90.73	    1	0	41	13	   10553 
HYD	2.43030000e+006	  3.000000e+002	%90.74	    1	0	31	13	   10553 
HYD	2.43060000e+006	  3.000000e+002	%90.75	    1	0	31	13	   10553 
HYD	2.43090000e+006	  3.000000e+002	%90.76	    1	0	41	13	   10553 
HYD	2.43120000e+006	  3.000000e+002	%90.77	    1	0	41	13	   10553 
HYD	2.43150000e+006	  3.000000e+002	%90.78	    1	0	41	13	   10553 
HYD	2.43180000e+006	  3.000000e+002	%90.79	    1	0	41	13	   10553 
HYD	2.43210000e+006	  3.000000e+002	%90.80	    1	0	41	13	   10553 
HYD	2.43240000e+006	  3.000000e+002	%90.82	    1	0	41	13	   10553 
HYD	2.43270000e+006	  3.000000e+002	%90.83	    1	0	41	13	   10553 
HYD	2.43300000e+006	  3.000000e+002	%90.84	    1	0	41	13	   10553 
HYD	2.43330000e+006	  3.000000e+002	%90.85	    1	0	41	13	   10553 
HYD	2.43360000e+006	  3.000000e+002	%90.86	    1	0	41	13	   10553 
HYD	2.43390000e+006	  3.000000e+002	%90.87	    1	0	41	13	   10553 
HYD	2.43420000e+006	  3.000000e+002	%90.88	    1	0	41	13	   10553 
HYD	2.43450000e+006	  3.000000e+002	%90.89	    1	0	41	13	   10553 
HYD	2.43480000e+006	  3.000000e+002	%90.91	    1	0	41	13	   10553 
HYD	2.43510000e+006	  3.000000e+002	%90.92	    1	0	41	13	   10553 
HYD	2.43540000e+006	  3.000000e+002	%90.93	    1	0	41	13	   10553 
HYD	2.43570000e+006	  3.000000e+002	%90.94	    1	0	41	13	   10553 
HYD	2.43600000e+006	  3.000000e+002	%90.95	    1	0	41	13	   10553 
HYD	2.43630000e+006	  3.000000e+002	%90.96	    1	0	112	13	   10553 
HYD	2.43660000e+006	  3.000000e+002	%90.97	    1	0	41	13	   10553 
HYD	2.43690000e+006	  3.000000e+002	%90.98	    1	0	41	13	   10553 
HYD	2.43720000e+006	  3.000000e+002	%90.99	    1	0	41	13	   10553 
HYD	2.43750000e+006	  3.000000e+002	%91.01	    1	0	41	13	   10553 
HYD	2.43780000e+006	  3.000000e+002	%91.02	    1	0	41	13	   10553 
HYD	2.43810000e+006	  3.000000e+002	%91.03	    1	0	41	13	   10553 
HYD	2.43840000e+006	  3.000000e+002	%91.04	    1	0	41	13	   10553 
HYD	2.43870000e+006	  3.000000e+002	%91.05	    1	0	41	13	   10553 
HYD	2.43900000e+006	  3.000000e+002	%91.06	    1	0	41	579	   10553 
HYD	2.43930000e+006	  3.000000e+002	%91.07	    1	0	41	579	   10553 
HYD	2.43960000e+006	  3.000000e+002	%91.08	    1	0	41	579	   10553 
HYD	2.43990000e+006	  3.000000e+002	%91.10	    1	0	41	579	   10553 
HYD	2.44020000e+006	  3.000000e+002	%91.11	    1	0	31	579	   10553 
HYD	2.44050000e+006	  3.000000e+002	%91.12	    1	0	41	579	   10553 
HYD	2.44080000e+006	  3.000000e+002	%91.13	    1	0	41	579	   10553 
HYD	2.44110000e+006	  3.000000e+002	%91.14	    1	0	41	579	   10553 
HYD	2.44140000e+006	  3.000000e+002	%91.15	    1	0	41	579	   10553 
HYD	2.44170000e+006	  3.000000e+002	%91.16	    1	0	41	579	   10553 
HYD	2.44200000e+006	  3.000000e+002	%91.17	    1	0	41	579	   10553 
HYD	2.44230000e+006	  3.000000e+002	%91.19	    1	0	41	579	   10553 
HYD	2.44260000e+006	  3.000000e+002	%91.20	    1	0	41	579	   10553 
HYD	2.44290000e+006	  3.000000e+002	%91.21	    1	0	41	579	   10553 
HYD	2.44320000e+006	  3.000000e+002	%91.22	    1	0	41	579	   10553 
HYD	2.44350000e+006	  3.000000e+002	%91.23	    1	0	41	579	   10553 
HYD	2.44380000e+006	  3.000000e+002	%91.24	    1	0	41	579	   10553 
HYD	2.44410000e+006	  3.000000e+002	%91.25	    1	0	41	579	   10553 
HYD	2.44440000e+006	  3.000000e+002	%91.26	    1	0	41	579	   10553 
HYD	2.44470000e+006	  3.000000e+002	%91.27	    1	0	41	579	   10553 
HYD	2.44500000e+006	  3.000000e+002	%91.29	    1	0	41	579	   10553 
HYD	2.44530000e+006	  3.000000e+002	%91.30	    1	0	41	579	   10553 
HYD	2.44560000e+006	  3.000000e+002	%91.31	    1	0	41	579	   10553 
HYD	2.44590000e+006	  3.000000e+002	%91.32	    1	0	41	579	   10553 
HYD	2.44620000e+006	  3.000000e+002	%91.33	    1	0	41	579	   10553 
HYD	2.44650000e+006	  3.000000e+002	%91.34	    1	0	41	13	   10553 
HYD	2.44680000e+006	  3.000000e+002	%91.35	    1	0	41	13	   10553 
HYD	2.44710000e+006	  3.000000e+002	%91.36	    1	0	41	13	   10553 
HYD	2.44740000e+006	  3.000000e+002	%91.38	    1	0	41	13	   10553 
HYD	2.44770000e+006	  3.000000e+002	%91.39	    1	0	41	13	   10553 
HYD	2.44800000e+006	  3.000000e+002	%91.40	    1	0	41	13	   10553 
HYD	2.44830000e+006	  3.000000e+002	%91.41	    1	0	41	13	   10553 
HYD	2.44860000e+006	  3.000000e+002	%91.42	    1	0	41	13	   10553 
HYD	2.44890000e+006	  3.000000e+002	%91.43	    1	0	41	13	   10553 
HYD	2.44920000e+006	  3.000000e+002	%91.44	    1	0	41	13	   10553 
HYD	2.44950000e+006	  3.000000e+002	%91.45	    1	0	41	13	   10553 
HYD	2.44980000e+006	  3.000000e+002	%91.47	    1	0	41	13	   10553 
HYD	2.45010000e+006	  3.000000e+002	%91.48	    1	0	41	13	   10553 
HYD	2.45040000e+006	  3.000000e+002	%91.49	    1	0	41	13	   10553 
HYD	2.45070000e+006	  3.000000e+002	%91.50	    1	0	41	13	   10553 
HYD	2.45100000e+006	  3.000000e+002	%91.51	    1	0	41	13	   10553 
HYD	2.45130000e+006	  3.000000e+002	%91.52	    1	0	41	13	   10553 
HYD	2.45160000e+006	  3.000000e+002	%91.53	    1	0	41	13	   10553 
HYD	2.45190000e+006	  3.000000e+002	%91.54	    1	0	41	13	   10553 
HYD	2.45220000e+006	  3.000000e+002	%91.55	    1	0	41	13	   10553 
HYD	2.45250000e+006	  3.000000e+002	%91.57	    1	0	41	13	   10553 
HYD	2.45280000e+006	  3.000000e+002	%91.58	    1	0	41	13	   10553 
HYD	2.45310000e+006	  3.000000e+002	%91.59	    1	0	31	13	   10553 
HYD	2.45340000e+006	  3.000000e+002	%91.60	    1	0	41	13	   10553 
HYD	2.45370000e+006	  3.000000e+002	%91.61	    1	0	41	13	   10553 
HYD	2.45400000e+006	  3.000000e+002	%91.62	    1	0	41	13	   10553 
HYD	2.45430000e+006	  3.000000e+002	%91.63	    1	0	41	13	   10553 
HYD	2.45460000e+006	  3.000000e+002	%91.64	    1	0	41	13	   10553 
HYD	2.45490000e+006	  3.000000e+002	%91.66	    1	0	41	13	   10553 
HYD	2.45520000e+006	  3.000000e+002	%91.67	    1	0	41	13	   10553 
HYD	2.45550000e+006	  3.000000e+002	%91.68	    1	0	41	13	   10553 
HYD	2.45580000e+006	  3.000000e+002	%91.69	    1	0	41	13	   10553 
HYD	2.45610000e+006	  3.000000e+002	%91.70	    1	0	41	13	   10553 
HYD	2.45640000e+006	  3.000000e+002	%91.71	    1	0	41	13	   10553 
HYD	2.45670000e+006	  3.000000e+002	%91.72	    1	0	41	13	   10553 
HYD	2.45700000e+006	  3.000000e+002	%91.73	    1	0	31	13	   10553 
HYD	2.45730000e+006	  3.000000e+002	%91.75	    1	0	41	13	   10553 
HYD	2.45760000e+006	  3.000000e+002	%91.76	    1	0	41	13	   10553 
HYD	2.45790000e+006	  3.000000e+002	%91.77	    1	0	41	13	   10553 
HYD	2.45820000e+006	  3.000000e+002	%91.78	    1	0	41	13	   10553 
HYD	2.45850000e+006	  3.000000e+002	%91.79	    1	0	41	13	   10553 
HYD	2.45880000e+006	  3.000000e+002	%91.80	    1	0	41	13	   10553 
HYD	2.45910000e+006	  3.000000e+002	%91.81	    1	0	41	13	   10553 
HYD	2.45940000e+006	  3.000000e+002	%91.82	    1	0	31	13	   10553 
HYD	2.45970000e+006	  3.000000e+002	%91.83	    1	0	41	13	   10553 
HYD	2.46000000e+006	  3.000000e+002	%91.85	    1	0	41	13	   10553 
HYD	2.46030000e+006	  3.000000e+002	%91.86	    1	0	41	13	   10553 
HYD	2.46060000e+006	  3.000000e+002	%91.87	    1	0	41	13	   10553 
HYD	2.46090000e+006	  3.000000e+002	%91.88	    1	0	41	13	   10553 
HYD	2.46120000e+006	  3.000000e+002	%91.89	    1	0	41	13	   10553 
HYD	2.46150000e+006	  3.000000e+002	%91.90	    1	0	41	13	   10553 
HYD	2.46180000e+006	  3.000000e+002	%91.91	    1	0	41	13	   10553 
HYD	2.46210000e+006	  3.000000e+002	%91.92	    1	0	41	13	   10553 
HYD	2.46240000e+006	  3.000000e+002	%91.94	    1	0	41	13	   10553 
HYD	2.46270000e+006	  3.000000e+002	%91.95	    1	0	41	13	   10553 
HYD	2.46300000e+006	  3.000000e+002	%91.96	    1	0	41	13	   10553 
HYD	2.46330000e+006	  3.000000e+002	%91.97	    1	0	41	13	   10553 
HYD	2.46360000e+006	  3.000000e+002	%91.98	    1	0	41	13	   10553 
HYD	2.46390000e+006	  3.000000e+002	%91.99	    1	0	31	13	   10553 
HYD	2.46420000e+006	  3.000000e+002	%92.00	    1	0	41	13	   10553 
HYD	2.46450000e+006	  3.000000e+002	%92.01	    1	0	255	13	   10553 
HYD	2.46480000e+006	  3.000000e+002	%92.03	    1	0	31	13	   10553 
HYD	2.46510000e+006	  3.000000e+002	%92.04	    1	0	41	13	   10553 
HYD	2.46540000e+006	  3.000000e+002	%92.05	    1	0	41	13	   10553 
HYD	2.46570000e+006	  3.000000e+002	%92.06	    1	0	41	13	   10553 
HYD	2.46600000e+006	  3.000000e+002	%92.07	    1	0	41	13	   10553 
HYD	2.46630000e+006	  3.000000e+002	%92.08	    1	0	41	13	   10553 
HYD	2.46660000e+006	  3.000000e+002	%92.09	    1	0	41	13	   10553 
HYD	2.46690000e+006	  3.000000e+002	%92.10	    1	0	41	13	   10553 
HYD	2.46720000e+006	  3.000000e+002	%92.11	    1	0	41	13	   10553 
HYD	2.46750000e+006	  3.000000e+002	%92.13	    1	0	41	13	   10553 
HYD	2.46780000e+006	  3.000000e+002	%92.14	    1	0	41	13	   10553 
HYD	2.46810000e+006	  3.000000e+002	%92.15	    1	0	41	13	   10553 
HYD	2.46840000e+006	  3.000000e+002	%92.16	    1	0	41	13	   10553 
HYD	2.46870000e+006	  3.000000e+002	%92.17	    1	0	41	13	   10553 
HYD	2.46900000e+006	  3.000000e+002	%92.18	    1	0	41	13	   10553 
HYD	2.46930000e+006	  3.000000e+002	%92.19	    1	0	41	13	   10553 
HYD	2.46960000e+006	  3.000000e+002	%92.20	    1	0	41	13	   10553 
HYD	2.46990000e+006	  3.000000e+002	%92.22	    1	0	41	13	   10553 
HYD	2.47020000e+006	  3.000000e+002	%92.23	    1	0	41	13	   10553 
HYD	2.47050000e+006	  3.000000e+002	%92.24	    1	0	41	13	   10553 
HYD	2.47080000e+006	  3.000000e+002	%92.25	    1	0	41	13	   10553 
HYD	2.47110000e+006	  3.000000e+002	%92.26	    1	0	41	13	   10553 
HYD	2.47140000e+006	  3.000000e+002	%92.27	    1	0	41	13	   10553 
HYD	2.47170000e+006	  3.000000e+002	%92.28	    1	0	41	13	   10553 
HYD	2.47200000e+006	  3.000000e+002	%92.29	    1	0	41	13	   10553 
HYD	2.47230000e+006	  3.000000e+002	%92.31	    1	0	41	13	   10553 
HYD	2.47260000e+006	  3.000000e+002	%92.32	    1	0	41	13	   10553 
HYD	2.47290000e+006	  3.000000e+002	%92.33	    1	0	41	13	   10553 
HYD	2.47320000e+006	  3.000000e+002	%92.34	    1	0	41	13	   10553 
HYD	2.47350000e+006	  3.000000e+002	%92.35	    1	0	41	13	   10553 
HYD	2.47380000e+006	  3.000000e+002	%92.36	    1	0	41	13	   10553 
HYD	2.47410000e+006	  3.000000e+002	%92.37	    1	0	41	13	   10553 
HYD	2.47440000e+006	  3.000000e+002	%92.38	    1	0	41	13	   10553 
HYD	2.47470000e+006	  3.000000e+002	%92.39	    1	0	41	13	   10553 
HYD	2.47500000e+006	  3.000000e+002	%92.41	    1	0	41	13	   10553 
HYD	2.47530000e+006	  3.000000e+002	%92.42	    1	0	41	13	   10553 
HYD	2.47560000e+006	  3.000000e+002	%92.43	    1	0	41	13	   10553 
HYD	2.47590000e+006	  3.000000e+002	%92.44	    1	0	41	13	   10553 
HYD	2.47620000e+006	  3.000000e+002	%92.45	    1	0	41	13	   10553 
HYD	2.47650000e+006	  3.000000e+002	%92.46	    1	0	31	13	   10553 
HYD	2.47680000e+006	  3.000000e+002	%92.47	    1	0	41	13	   10553 
HYD	2.47710000e+006	  3.000000e+002	%92.48	    1	0	10278	13	   10553 
HYD	2.47740000e+006	  3.000000e+002	%92.50	    1	0	41	13	   10553 
HYD	2.47770000e+006	  3.000000e+002	%92.51	    1	0	31	13	   10553 
HYD	2.47800000e+006	  3.000000e+002	%92.52	    1	0	41	13	   10553 
HYD	2.47830000e+006	  3.000000e+002	%92.53	    1	0	41	13	   10553 
HYD	2.47860000e+006	  3.000000e+002	%92.54	    1	0	41	13	   10553 
HYD	2.47890000e+006	  3.000000e+002	%92.55	    1	0	41	13	   10553 
HYD	2.47920000e+006	  3.000000e+002	%92.56	    1	0	41	13	   10553 
HYD	2.47950000e+006	  3.000000e+002	%92.57	    1	0	41	13	   10553 
HYD	2.47980000e+006	  3.000000e+002	%92.59	    1	0	41	13	   10553 
HYD	2.48010000e+006	  3.000000e+002	%92.60	    1	0	354	13	   10553 
HYD	2.48040000e+006	  3.000000e+002	%92.61	    1	0	41	13	   10553 
HYD	2.48070000e+006	  3.000000e+002	%92.62	    1	0	41	13	   10553 
HYD	2.48100000e+006	  3.000000e+002	%92.63	    1	0	41	13	   10553 
HYD	2.48130000e+006	  3.000000e+002	%92.64	    1	0	41	13	   10553 
HYD	2.48160000e+006	  3.000000e+002	%92.65	    1	0	41	13	   10553 
HYD	2.48190000e+006	  3.000000e+002	%92.66	    1	0	41	13	   10553 
HYD	2.48220000e+006	  3.000000e+002	%92.67	    1	0	41	13	   10553 
HYD	2.48250000e+006	  3.000000e+002	%92.69	    1	0	41	13	   10553 
HYD	2.48280000e+006	  3.000000e+002	%92.70	    1	0	41	13	   10553 
HYD	2.48310000e+006	  3.000000e+002	%92.71	    1	0	41	13	   10553 
HYD	2.48340000e+006	  3.000000e+002	%92.72	    1	0	41	13	   10553 
